work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,residencia_iso3
2025.0,SE,FT,Data Engineer,60000,EUR,63157,LT,0,LT,M,LTU
2025.0,SE,FT,Data Engineer,72000,EUR,75789,LT,0,LT,M,LTU
2025.0,SE,FT,Data Engineer,54000,EUR,56842,LT,0,LT,M,LTU
2025.0,SE,FT,Data Engineer,259900,USD,259900,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,170800,USD,170800,US,100,US,M,USA
2025.0,EX,FT,Data Engineer,186660,USD,186660,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,177341,USD,177341,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,147500,USD,147500,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,99675,USD,99675,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,152800,USD,152800,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,82300,USD,82300,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,235400,USD,235400,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,225590,USD,225590,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,196900,USD,196900,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,182583,USD,182583,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,196900,USD,196900,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,182583,USD,182583,US,0,US,M,USA
2025.0,SE,CT,Data Engineer,77352,EUR,81423,LT,100,LT,M,LTU
2025.0,SE,CT,Data Engineer,57516,EUR,60543,LT,100,LT,M,LTU
2025.0,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,120400,USD,120400,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,95200,USD,95200,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,220700,USD,220700,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,175800,USD,175800,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,181000,USD,181000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,144200,USD,144200,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,181000,USD,181000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,144200,USD,144200,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,157000,USD,157000,US,100,US,M,USA
2025.0,EX,FT,Data Engineer,145000,USD,145000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,223600,USD,223600,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,152200,USD,152200,US,0,US,M,USA
2025.0,MI,PT,Data Engineer,222024,USD,222024,US,100,US,M,USA
2025.0,MI,PT,Data Engineer,130603,USD,130603,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,149468,USD,149468,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,122292,USD,122292,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,194350,USD,194350,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,65000,USD,65000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,225000,USD,225000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,185000,USD,185000,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,123000,USD,123000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,143500,USD,143500,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,103500,USD,103500,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,237000,USD,237000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,USA
2025.0,EX,FT,Data Engineer,234000,USD,234000,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,156000,USD,156000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,176000,USD,176000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,77600,USD,77600,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,176100,USD,176100,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,163966,USD,163966,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,103605,USD,103605,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,112400,USD,112400,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,62400,USD,62400,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,227950,USD,227950,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,126100,USD,126100,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,258750,USD,258750,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,191250,USD,191250,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,83450,GBP,105632,GB,0,GB,M,GBR
2025.0,SE,FT,Data Engineer,52400,GBP,66329,GB,0,GB,M,GBR
2025.0,MI,FT,Data Engineer,159000,USD,159000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,55000,USD,55000,US,0,US,M,USA
2025.0,EN,FT,Data Engineer,121800,USD,121800,CA,0,CA,M,CAN
2025.0,EN,FT,Data Engineer,65400,USD,65400,CA,0,CA,M,CAN
2025.0,SE,FT,Data Engineer,131735,USD,131735,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,111890,USD,111890,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,130800,USD,130800,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,87200,USD,87200,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,150700,USD,150700,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,75300,USD,75300,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,127000,USD,127000,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,108000,USD,108000,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,55000,GBP,69620,GB,0,GB,M,GBR
2025.0,MI,FT,Data Engineer,47790,GBP,60493,GB,0,GB,M,GBR
2025.0,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,148000,USD,148000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,100431,USD,100431,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,166000,USD,166000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,104000,USD,104000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,220700,USD,220700,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,175800,USD,175800,US,0,US,M,USA
2025.0,EN,FT,Data Engineer,151800,USD,151800,US,0,US,M,USA
2025.0,EN,FT,Data Engineer,120900,USD,120900,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,220700,USD,220700,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,193400,USD,193400,US,0,US,M,USA
2025.0,SE,CT,Data Engineer,180000,USD,180000,US,100,US,M,USA
2025.0,SE,CT,Data Engineer,160000,USD,160000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,328500,USD,328500,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,239900,USD,239900,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,101820,USD,101820,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,74051,USD,74051,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,138200,USD,138200,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,83000,USD,83000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,158800,USD,158800,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,95200,USD,95200,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,196700,USD,196700,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,100300,USD,100300,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,218010,USD,218010,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,102060,USD,102060,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,157329,USD,157329,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,104886,USD,104886,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,135000,USD,135000,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,110000,USD,110000,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,190000,USD,190000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,314000,USD,314000,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,253000,USD,253000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,257200,USD,257200,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,204900,USD,204900,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,257200,USD,257200,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,204900,USD,204900,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,110000,USD,110000,PT,100,PT,M,PRT
2025.0,SE,FT,Data Engineer,90000,USD,90000,PT,100,PT,M,PRT
2025.0,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,195000,USD,195000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,145400,USD,145400,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,125327,USD,125327,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,73722,USD,73722,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,283000,USD,283000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,211536,USD,211536,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,209000,USD,209000,CA,100,CA,M,CAN
2025.0,SE,FT,Data Engineer,142000,USD,142000,CA,100,CA,M,CAN
2025.0,MI,FT,Data Engineer,138320,USD,138320,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,82160,USD,82160,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,197600,USD,197600,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,117520,USD,117520,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,199452,USD,199452,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,86110,USD,86110,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,176000,USD,176000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,77500,USD,77500,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,248000,USD,248000,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,210000,USD,210000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,228000,USD,228000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,198000,USD,198000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,164600,USD,164600,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,144200,USD,144200,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,196900,USD,196900,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,185058,USD,185058,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,258000,USD,258000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,119800,USD,119800,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,178100,USD,178100,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,106400,USD,106400,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,140550,USD,140550,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,94815,USD,94815,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,164600,USD,164600,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,144200,USD,144200,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,180500,USD,180500,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,116500,USD,116500,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,165360,USD,165360,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,110240,USD,110240,US,0,US,M,USA
2025.0,EN,FT,Data Engineer,113827,USD,113827,US,0,US,M,USA
2025.0,EN,FT,Data Engineer,74240,USD,74240,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,178890,USD,178890,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,105230,USD,105230,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,88725,USD,88725,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,47775,USD,47775,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,158100,USD,158100,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,85300,USD,85300,US,100,US,M,USA
2025.0,EX,FT,Data Engineer,274230,USD,274230,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,174500,USD,174500,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,250000,USD,250000,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,188000,USD,188000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,123283,USD,123283,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,91123,USD,91123,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,191500,USD,191500,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,127700,USD,127700,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,177800,USD,177800,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,129300,USD,129300,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,266875,USD,266875,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,128250,USD,128250,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,138000,USD,138000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,100000,GBP,126582,GB,0,GB,M,GBR
2025.0,MI,FT,Data Engineer,60000,GBP,75949,GB,0,GB,M,GBR
2025.0,MI,FT,Data Engineer,192300,USD,192300,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,103800,USD,103800,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,143500,USD,143500,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,103500,USD,103500,US,100,US,M,USA
2025.0,EX,FT,Data Engineer,304000,USD,304000,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,190000,USD,190000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L,USA
2025.0,SE,FT,Data Engineer,139100,USD,139100,US,0,US,L,USA
2025.0,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,179098,USD,179098,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,123478,USD,123478,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,194000,USD,194000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,116000,USD,116000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,170184,USD,170184,CA,0,CA,M,CAN
2025.0,SE,FT,Data Engineer,123833,USD,123833,CA,0,CA,M,CAN
2025.0,SE,FT,Data Engineer,220700,USD,220700,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,175800,USD,175800,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,164600,USD,164600,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,144200,USD,144200,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,196500,USD,196500,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,171267,USD,171267,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,196500,USD,196500,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,188885,USD,188885,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,60000,GBP,75949,GB,0,GB,M,GBR
2025.0,MI,FT,Data Engineer,45000,GBP,56962,GB,0,GB,M,GBR
2025.0,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,240828,USD,240828,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,132323,USD,132323,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,195900,USD,195900,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,105500,USD,105500,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,227500,USD,227500,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,172500,USD,172500,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,45000,GBP,56962,GB,0,GB,M,GBR
2025.0,MI,FT,Data Engineer,45000,GBP,56962,GB,0,GB,M,GBR
2025.0,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,185000,USD,185000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,270000,USD,270000,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,147433,USD,147433,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,111904,USD,111904,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,143797,USD,143797,NZ,0,NZ,M,NZL
2025.0,SE,FT,Data Engineer,118401,USD,118401,NZ,0,NZ,M,NZL
2025.0,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,84000,USD,84000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,280000,USD,280000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,128950,USD,128950,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,103200,USD,103200,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,205000,USD,205000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,257000,USD,257000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,121000,USD,121000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,156400,USD,156400,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,93800,USD,93800,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,123000,USD,123000,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,154660,USD,154660,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,137788,USD,137788,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,200200,USD,200200,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,175420,USD,175420,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,218109,USD,218109,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,209720,USD,209720,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,154660,USD,154660,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,130928,USD,130928,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,203900,USD,203900,CA,0,CA,M,CAN
2025.0,SE,FT,Data Engineer,114400,USD,114400,CA,0,CA,M,CAN
2025.0,MI,FT,Data Engineer,208800,USD,208800,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,98300,USD,98300,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,USA
2025.0,MI,CT,Data Engineer,36000,USD,36000,PH,100,PH,M,PHL
2025.0,MI,CT,Data Engineer,30000,USD,30000,PH,100,PH,M,PHL
2025.0,SE,FT,Data Engineer,262350,USD,262350,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,152500,USD,152500,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,188500,USD,188500,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,121500,USD,121500,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,153500,USD,153500,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,104600,USD,104600,US,0,US,M,USA
2025.0,EN,FT,Data Engineer,162500,USD,162500,US,0,US,M,USA
2025.0,EN,FT,Data Engineer,104500,USD,104500,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,135000,USD,135000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,77000,USD,77000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,105000,USD,105000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,197000,USD,197000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,122000,USD,122000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,174980,USD,174980,CA,0,CA,M,CAN
2025.0,SE,FT,Data Engineer,94220,USD,94220,CA,0,CA,M,CAN
2025.0,SE,FT,Data Engineer,231700,USD,231700,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,151100,USD,151100,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,143500,USD,143500,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,249000,USD,249000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,203000,USD,203000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,226000,USD,226000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,181000,USD,181000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,249000,USD,249000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,203000,USD,203000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,176000,USD,176000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,77600,USD,77600,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,260000,USD,260000,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M,USA
2025.0,SE,FT,Data Engineer,95000,USD,95000,US,100,US,M,USA
2025.0,MI,FT,Data Engineer,220700,USD,220700,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,81400,USD,81400,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,46016,EUR,48437,AT,0,AT,M,AUT
2025.0,MI,FT,Data Engineer,46016,EUR,48437,AT,0,AT,M,AUT
2025.0,SE,FT,Data Engineer,171925,USD,171925,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,65000,USD,65000,US,0,US,M,USA
2025.0,EX,FT,Data Engineer,211800,USD,211800,CA,100,CA,M,CAN
2025.0,EX,FT,Data Engineer,113900,USD,113900,CA,100,CA,M,CAN
2025.0,MI,FT,Data Engineer,166210,USD,166210,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,120900,USD,120900,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,100200,USD,100200,AR,100,AR,M,ARG
2025.0,SE,FT,Data Engineer,81900,USD,81900,AR,100,AR,M,ARG
2025.0,MI,FT,Data Engineer,141000,USD,141000,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,62000,USD,62000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,228702,USD,228702,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,160091,USD,160091,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,179374,USD,179374,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,125562,USD,125562,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,USA
2025.0,EN,FT,Data Engineer,134600,USD,134600,US,0,US,M,USA
2025.0,EN,FT,Data Engineer,95200,USD,95200,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,224510,USD,224510,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,153100,USD,153100,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,104000,USD,104000,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,290004,USD,290004,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,49997,USD,49997,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,290004,USD,290004,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,49997,USD,49997,US,0,US,M,USA
2025.0,EN,FT,Data Engineer,31200,EUR,32842,SK,0,SK,M,SVK
2025.0,EN,FT,Data Engineer,19200,EUR,20210,SK,0,SK,M,SVK
2025.0,MI,FT,Data Engineer,139440,USD,139440,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,99600,USD,99600,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,220700,USD,220700,US,0,US,M,USA
2025.0,SE,FT,Data Engineer,175800,USD,175800,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,49200,EUR,51789,SK,0,SK,M,SVK
2025.0,MI,FT,Data Engineer,28800,EUR,30315,SK,0,SK,M,SVK
2025.0,MI,FT,Data Engineer,98280,USD,98280,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,46400,USD,46400,US,0,US,M,USA
2025.0,MI,FT,Data Engineer,160000,USD,160000,US,0,US,M,USA
